"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"77894",21,"1985",1,98,1,1,2,68
"77900",21,"1985",2,4,1,1,2,68
"78004",20,"1985",1,2,1,1,2,68
"78299",8,"1985",1,1,1,1,2,64
"78381",6,"1985",2,1,1,1,2,64
"79073",15,"1985",1,2,1,1,2,64
"79074",15,"1985",1,2,1,1,2,68
"79075",15,"1985",1,2,1,1,2,68
"79076",15,"1985",1,2,1,1,2,68
"79324",39,"1985",1,98,1,1,2,68
"79694",17,"1985",2,2,1,1,2,65
"79735",17,"1985",1,5,1,1,2,64
"79779",17,"1985",2,1,1,1,2,64
"79781",17,"1985",2,1,1,1,2,64
"80066",36,"1985",2,3,1,1,2,64
"80105",36,"1985",1,4,4,1,2,68
"80167",37,"1985",3,2,1,1,2,68
"80265",34,"1985",2,4,1,1,2,68
"80383",27,"1985",1,3,1,1,2,68
"80477",17,"1985",1,2,1,1,2,64
"80493",17,"1985",2,3,1,1,2,68
"80536",17,"1985",1,2,1,1,2,65
"80560",17,"1985",1,5,1,1,2,68
"80899",21,"1985",2,98,2,1,2,64
"80927",21,"1985",3,3,1,1,2,64
"81041",22,"1985",3,1,2,1,2,64
"81042",22,"1985",3,1,2,1,2,68
"81180",19,"1985",1,1,1,1,2,68
"81181",19,"1985",1,1,1,1,2,62
"81922",10,"1985",1,2,1,1,2,68
"82263",33,"1985",1,1,1,1,2,68
"82738",17,"1985",3,2,1,1,2,68
"82782",17,"1985",3,2,1,1,2,64
"82791",17,"1985",1,2,1,1,2,68
"83033",31,"1985",1,5,1,1,2,65
"83034",31,"1985",1,5,1,1,2,68
"83090",36,"1985",1,5,1,1,2,68
"83254",34,"1985",1,98,1,1,2,65
"83432",17,"1985",1,5,1,1,2,68
"83471",17,"1985",4,5,1,1,2,65
"83507",17,"1985",2,2,1,1,2,68
"83518",17,"1985",1,4,1,1,2,68
"83590",17,"1985",1,1,1,1,2,68
"83602",13,"1985",1,3,1,1,2,64
"83686",4,"1985",1,4,1,1,2,68
"83687",4,"1985",1,4,1,1,2,68
"83695",21,"1985",1,98,1,1,2,64
"83697",21,"1985",1,1,1,1,2,68
"83989",15,"1985",1,98,1,1,2,64
"84123",17,"1985",1,6,1,1,2,64
"84518",21,"1986",1,3,1,1,2,64
"84520",21,"1986",1,3,1,1,2,64
"84521",21,"1986",1,3,1,1,2,63
"84532",21,"1986",2,98,1,1,2,64
"84533",21,"1986",1,1,1,1,2,64
"84535",21,"1986",1,1,1,1,2,68
"84652",22,"1986",3,98,1,1,2,68
"84881",6,"1986",2,1,1,1,2,64
"85167",18,"1986",1,2,1,1,2,68
"85176",18,"1986",4,1,1,1,2,64
"85578",25,"1986",3,4,1,1,2,65
"85580",25,"1986",3,4,1,1,2,65
"85581",25,"1986",3,4,1,1,2,68
"85810",11,"1986",2,3,1,1,2,60
"85941",17,"1986",1,2,1,1,2,63
"86155",36,"1986",2,6,1,1,2,65
"86157",36,"1986",2,2,1,1,2,64
"86161",36,"1986",1,5,1,1,2,65
"86409",17,"1986",1,2,1,1,2,68
"86432",17,"1986",2,6,1,1,2,65
"86451",17,"1986",3,2,1,1,2,67
"87092",6,"1986",1,3,1,1,2,67
"87096",6,"1986",2,1,1,1,2,64
"87354",18,"1986",2,1,1,1,2,62
"87443",10,"1986",2,98,1,1,2,67
"88043",11,"1986",1,6,1,1,2,68
"88086",29,"1986",1,98,1,1,2,65
"88169",17,"1986",1,1,1,1,2,64
"88287",30,"1986",1,5,1,1,2,65
"88403",36,"1986",1,5,1,1,2,67
"88404",36,"1986",1,5,1,1,2,68
"88550",34,"1986",2,1,1,1,2,67
"88557",34,"1986",2,2,1,1,2,67
"88558",34,"1986",2,2,1,1,2,68
"88587",27,"1986",2,3,1,1,2,65
"88700",17,"1986",2,1,1,1,2,62
"88780",17,"1986",1,2,1,1,2,67
"89148",21,"1986",1,1,1,1,2,62
"89182",21,"1986",1,1,1,1,2,68
"89202",21,"1986",1,2,1,1,2,68
"89301",21,"1986",2,1,1,1,2,65
"89621",8,"1986",1,1,1,1,2,68
"89679",6,"1986",1,1,2,1,2,64
"89680",6,"1986",1,1,2,1,2,68
"90838",39,"1986",2,4,1,1,2,68
"90991",38,"1986",1,98,1,1,2,65
"91136",11,"1986",1,2,1,1,2,65
"91137",11,"1986",1,2,1,1,2,60
"91240",17,"1986",1,2,1,1,2,64
"91246",17,"1986",1,6,1,1,2,65
"91293",17,"1986",2,2,1,1,2,64
"91339",17,"1986",1,1,1,1,2,64
"91340",17,"1986",1,1,1,1,2,64
"91374",17,"1986",2,1,1,1,2,63
"91402",24,"1986",1,2,1,1,2,68
"91644",36,"1986",1,5,1,1,2,68
"92051",1,"1986",1,2,1,1,2,67
"92145",17,"1986",2,2,1,1,2,65
"92344",21,"1987",1,1,1,1,2,68
"92726",15,"1987",1,6,2,1,2,64
"92934",17,"1987",1,2,1,1,2,64
"93021",31,"1987",3,2,1,1,2,62
"93032",31,"1987",3,3,1,1,2,68
"93075",34,"1987",2,5,1,1,2,68
"93110",34,"1987",3,3,1,1,2,68
"93182",17,"1987",1,6,1,1,2,68
"93304",21,"1987",1,98,1,1,2,68
"93518",6,"1987",2,1,1,1,2,64
"93615",18,"1987",3,4,1,1,2,65
"94284",21,"1987",1,1,1,1,2,68
"94312",21,"1987",1,2,1,1,2,68
"94694",4,"1987",3,3,1,1,2,68
"94844",21,"1987",1,2,1,1,2,64
"94868",21,"1987",2,2,1,1,2,64
"94901",21,"1987",1,1,1,1,2,68
"94910",21,"1987",2,1,1,1,2,67
"94912",21,"1987",1,1,1,1,2,64
"94913",21,"1987",1,1,1,1,2,64
"94914",21,"1987",1,1,1,1,2,63
"95197",21,"1987",2,1,1,1,2,67
"95295",20,"1987",3,6,1,1,2,65
"96337",12,"1987",3,3,1,1,2,68
"97336",10,"1987",1,3,1,1,2,68
"97387",23,"1987",1,5,1,1,2,68
"97529",15,"1987",1,1,1,1,2,67
"97532",15,"1987",2,98,1,1,2,68
"97744",15,"1987",4,1,1,1,2,67
"97745",15,"1987",4,1,1,1,2,65
"97746",15,"1987",4,1,1,1,2,67
"97748",15,"1987",4,1,1,1,2,67
"97953",33,"1987",1,6,1,1,2,64
"98007",33,"1987",4,2,1,1,2,68
"98039",33,"1987",1,3,1,1,2,60
"98040",33,"1987",1,3,1,1,2,65
"98181",39,"1987",3,5,1,1,2,68
"98422",38,"1987",2,4,1,1,2,64
"98842",17,"1987",1,2,1,1,2,68
"98917",17,"1987",1,3,1,1,2,68
"98921",17,"1987",1,2,1,1,2,68
"98961",17,"1987",1,3,1,1,2,64
"98963",17,"1987",2,1,1,1,2,64
"98964",17,"1987",2,1,1,1,2,64
"98967",17,"1987",2,2,1,1,2,62
"98970",17,"1987",1,2,1,1,2,68
"98974",17,"1987",2,2,1,1,2,64
"98978",17,"1987",2,2,1,1,2,64
"98979",17,"1987",2,2,1,1,2,64
"99087",24,"1987",2,1,1,1,2,65
"99185",35,"1987",1,6,1,1,2,68
"99218",24,"1987",2,5,1,1,2,65
"99289",35,"1987",1,3,1,1,2,67
"99391",30,"1987",1,3,1,1,2,67
"99486",31,"1987",1,5,1,1,2,68
"99546",31,"1987",1,5,1,1,2,67
"99606",36,"1987",2,5,1,1,2,68
"99957",34,"1987",1,2,1,1,2,64
"100031",34,"1987",1,6,4,1,2,68
"100117",27,"1987",3,3,1,1,2,68
"100164",1,"1987",1,3,1,1,2,67
"100192",1,"1987",2,3,1,1,2,64
"100303",17,"1987",1,5,1,1,2,68
"100395",17,"1987",2,2,1,1,2,68
"100410",17,"1987",1,1,1,1,2,64
"100415",17,"1987",4,2,1,1,2,65
"100416",17,"1987",4,2,1,1,2,65
"100509",17,"1987",2,2,1,1,2,62
"100698",21,"1988",1,98,1,1,2,68
"100732",21,"1988",1,3,1,1,2,62
"101136",28,"1988",1,98,1,1,2,68
"101225",4,"1988",2,98,1,1,2,65
"101226",4,"1988",2,98,1,1,2,67
"101227",4,"1988",2,98,1,1,2,67
"101239",4,"1988",2,2,1,1,2,64
"101483",21,"1988",1,5,1,1,2,68
"101485",21,"1988",1,2,1,1,2,68
"101561",21,"1988",2,98,1,1,2,64
"101588",21,"1988",2,3,3,1,2,65
"101658",21,"1988",2,98,1,1,2,64
"101673",21,"1988",1,1,1,1,2,68
"101769",22,"1988",1,3,2,1,2,68
"101912",21,"1988",1,98,2,1,2,65
"101914",21,"1988",1,98,2,1,2,65
"102555",8,"1988",4,3,1,1,2,63
"102779",6,"1988",1,4,1,1,2,64
"102780",6,"1988",1,4,1,1,2,65
"103761",18,"1988",1,5,1,1,2,63
"103814",18,"1988",1,3,1,1,2,64
"104210",10,"1988",2,5,1,1,2,65
"104231",10,"1988",3,2,3,1,2,64
"104340",10,"1988",1,2,1,1,2,64
"104621",15,"1988",3,3,1,1,2,68
"104665",15,"1988",2,2,1,1,2,67
"104837",15,"1988",1,3,1,1,2,65
"104844",15,"1988",6,1,1,1,2,63
"105256",33,"1988",1,2,1,1,2,68
"105299",33,"1988",1,6,1,1,2,65
"105325",25,"1988",2,4,1,1,2,68
"105333",25,"1988",1,2,1,1,2,68
"105541",39,"1988",3,2,1,1,2,65
"105770",38,"1988",3,2,1,1,2,63
"106269",17,"1988",2,2,1,1,2,68
"106328",17,"1988",1,6,1,1,2,64
"106422",17,"1988",1,2,1,1,2,64
"106423",17,"1988",1,5,1,1,2,65
"106439",17,"1988",2,2,1,1,2,67
"106473",17,"1988",3,2,1,1,2,68
"106474",17,"1988",4,3,1,1,2,64
"106494",17,"1988",2,4,1,1,2,60
"106503",17,"1988",1,2,1,1,2,64
"106504",17,"1988",1,2,1,1,2,64
"106506",17,"1988",2,1,1,1,2,68
"106688",35,"1988",2,3,1,1,2,65
"106920",30,"1988",2,2,1,1,2,68
"106921",30,"1988",2,98,1,1,2,67
"106922",30,"1988",2,98,1,1,2,65
"106923",30,"1988",2,98,1,1,2,67
"106961",30,"1988",3,1,1,1,2,64
"107047",30,"1988",3,3,1,1,2,67
"107184",31,"1988",1,5,1,1,2,68
"107186",31,"1988",1,5,1,1,2,64
"107839",34,"1988",1,3,1,1,2,68
"107937",27,"1988",1,1,1,1,2,64
"108197",17,"1988",2,3,1,1,2,64
"108210",17,"1988",1,98,1,1,2,65
"108213",17,"1988",4,98,1,1,2,64
"108249",17,"1988",1,5,1,1,2,68
"108357",17,"1988",1,3,1,1,2,64
"108369",17,"1988",1,6,1,1,2,65
"108401",17,"1988",2,3,1,1,2,64
"108498",17,"1988",1,2,1,1,2,64
"108618",13,"1988",1,3,1,1,2,62
"108981",9,"1988",1,98,1,1,2,68
"108982",9,"1988",1,98,1,1,2,68
"108990",7,"1988",2,1,1,1,2,63
"109055",10,"1988",2,1,1,1,2,68
"109056",10,"1988",2,1,1,1,2,64
"109248",11,"1988",1,2,1,1,2,67
"109313",17,"1988",1,1,1,1,2,68
"109474",17,"1988",1,2,1,1,2,64
"109560",21,"1989",1,3,1,1,2,64
"109676",26,"1989",1,2,1,1,2,65
"109910",21,"1989",1,4,1,1,2,68
"109968",21,"1989",1,5,1,1,2,68
"109978",21,"1989",1,2,1,1,2,68
"110081",21,"1989",2,3,1,1,2,64
"110121",22,"1989",1,1,1,1,2,62
"110492",6,"1989",2,5,1,1,2,68
"110856",12,"1989",1,5,1,1,2,65
"111224",18,"1989",2,3,1,1,2,64
"111243",18,"1989",1,2,1,1,2,63
"111309",18,"1989",2,3,1,1,2,60
"111317",18,"1989",3,2,1,1,2,64
"111318",18,"1989",3,2,1,1,2,64
"111346",14,"1989",3,1,1,1,2,68
"111348",14,"1989",3,4,1,1,2,67
"111725",15,"1989",3,1,1,1,2,68
"111837",15,"1989",2,1,1,1,2,67
"111877",15,"1989",3,5,1,1,2,68
"111915",15,"1989",3,98,1,1,2,65
"111916",15,"1989",1,3,1,1,2,68
"111962",15,"1989",1,5,1,1,2,65
"111964",15,"1989",1,5,1,1,2,65
"112187",33,"1989",1,6,1,1,2,68
"112201",33,"1989",1,3,1,1,2,65
"112296",25,"1989",2,3,1,1,2,65
"112343",39,"1989",2,5,1,1,2,63
"112368",39,"1989",3,2,1,1,2,64
"112716",11,"1989",2,2,1,1,2,68
"112897",17,"1989",2,2,1,1,2,67
"112900",17,"1989",3,98,1,1,2,64
"112927",17,"1989",2,98,1,1,2,67
"112928",17,"1989",2,98,1,1,2,68
"112940",17,"1989",2,1,1,1,2,65
"112954",17,"1989",1,1,1,1,2,64
"112979",24,"1989",3,6,1,1,2,65
"112980",24,"1989",3,6,1,1,2,67
"112981",24,"1989",3,6,1,1,2,62
"112982",24,"1989",3,6,1,1,2,62
"113051",24,"1989",3,1,1,1,2,68
"113321",36,"1989",1,3,1,1,2,67
"113347",36,"1989",2,3,1,1,2,67
"113348",36,"1989",2,3,1,1,2,68
"113659",34,"1989",1,3,1,1,2,64
"114162",17,"1989",3,4,1,1,2,68
"114163",17,"1989",3,4,1,1,2,68
"114165",17,"1989",3,98,1,1,2,65
"114231",17,"1989",2,2,1,1,2,67
"114582",4,"1989",1,5,1,1,2,68
"114677",21,"1989",2,1,1,1,2,68
"114679",21,"1989",2,1,1,1,2,64
"114688",21,"1989",1,98,1,1,2,64
"114759",21,"1989",1,2,1,1,2,67
"114851",21,"1989",2,2,1,1,2,68
"114921",20,"1989",3,1,1,1,2,64
"115239",6,"1989",1,98,1,1,2,65
"115646",6,"1989",2,4,1,1,2,63
"115754",14,"1989",1,2,1,1,2,64
"115756",14,"1989",1,1,1,1,2,65
"115856",14,"1989",1,1,1,1,2,64
"115969",10,"1989",3,2,1,1,2,62
"116138",15,"1989",1,6,1,1,2,68
"116139",15,"1989",1,6,1,1,2,68
"116425",33,"1989",1,1,1,1,2,63
"116472",33,"1989",1,2,1,1,2,68
"116473",33,"1989",1,2,1,1,2,68
"116501",33,"1989",2,4,1,1,2,68
"116511",33,"1989",3,1,1,1,2,65
"116517",25,"1989",1,6,1,1,2,68
"116578",39,"1989",1,6,1,1,2,67
"116814",40,"1989",2,3,1,1,2,68
"116876",11,"1989",2,2,1,1,2,68
"116887",11,"1989",2,2,1,1,2,63
"116889",11,"1989",2,2,2,1,2,64
"116900",11,"1989",1,5,1,1,2,68
"116990",17,"1989",1,2,1,1,2,62
"117007",17,"1989",2,2,1,1,2,65
"117008",17,"1989",2,2,1,1,2,65
"117057",17,"1989",1,5,1,1,2,64
"117076",17,"1989",1,2,1,1,2,64
"117148",24,"1989",2,1,1,1,2,68
"117258",35,"1989",1,4,1,1,2,68
"117436",36,"1989",1,6,1,1,2,68
"117444",36,"1989",1,5,1,1,2,68
"117445",36,"1989",1,5,1,1,2,68
"117449",36,"1989",1,2,1,1,2,68
"117538",34,"1989",1,1,1,1,2,68
"117783",1,"1989",3,4,1,1,2,67
"117898",17,"1989",1,6,1,1,2,65
"117902",17,"1989",1,6,1,1,2,65
"117903",17,"1989",1,6,1,1,2,65
"117904",17,"1989",1,6,1,1,2,65
"117930",17,"1989",1,3,1,1,2,65
"117953",17,"1989",1,2,1,1,2,64
"117954",17,"1989",1,3,1,1,2,64
"117955",17,"1989",2,1,1,1,2,62
"118002",17,"1989",1,98,1,1,2,65
"118017",17,"1989",2,2,1,1,2,67
"118042",17,"1989",1,4,1,1,2,62
"118078",17,"1989",1,2,1,1,2,64
"118291",21,"1990",1,5,1,1,2,63
"118323",21,"1990",1,3,1,1,2,63
"118376",21,"1990",2,1,1,1,2,63
"118565",6,"1990",1,1,1,1,2,64
"118573",6,"1990",3,3,1,1,2,63
"118839",18,"1990",3,2,1,1,2,63
"118840",18,"1990",3,2,1,1,2,65
"118842",18,"1990",3,3,1,1,2,65
"119099",15,"1990",1,3,1,1,2,65
"119228",33,"1990",1,5,1,1,2,67
"119430",17,"1990",4,1,1,1,2,68
"119445",17,"1990",1,5,1,1,2,67
"119584",36,"1990",1,5,1,1,2,68
"119597",36,"1990",2,5,1,1,2,67
"119731",34,"1990",1,4,1,1,2,67
"119790",27,"1990",3,2,1,1,2,65
"119864",1,"1990",1,3,1,1,2,68
"119867",1,"1990",1,3,1,1,2,64
"119892",17,"1990",1,5,1,1,2,68
"120050",21,"1990",2,2,1,1,2,64
"120051",21,"1990",2,2,1,1,2,63
"120540",21,"1990",3,3,1,1,2,68
"120574",21,"1990",2,5,1,1,2,64
"120575",21,"1990",2,5,1,1,2,64
"120610",21,"1990",2,5,1,1,2,64
"120751",22,"1990",3,2,1,1,2,64
"120807",21,"1990",4,1,1,1,2,64
"121394",6,"1990",2,2,1,1,2,63
"122239",18,"1990",1,98,1,1,2,67
"122314",18,"1990",3,5,1,1,2,65
"122315",18,"1990",3,5,1,1,2,68
"122333",14,"1990",1,1,1,1,2,68
"122334",14,"1990",1,1,1,1,2,64
"122338",14,"1990",1,1,1,1,2,68
"122569",10,"1990",2,5,1,1,2,65
"122585",10,"1990",2,3,1,1,2,68
"122638",10,"1990",1,2,1,1,2,64
"122719",10,"1990",1,98,1,1,2,64
"122720",10,"1990",1,98,1,1,2,68
"122906",15,"1990",1,2,1,1,2,68
"122910",15,"1990",1,5,1,1,2,68
"123100",15,"1990",3,1,1,1,2,67
"123101",15,"1990",3,1,1,1,2,68
"123201",15,"1990",1,3,1,1,2,67
"123318",3,"1990",1,98,1,1,2,64
"123473",33,"1990",2,3,1,1,2,64
"123485",33,"1990",1,4,1,1,2,64
"123486",33,"1990",1,4,1,1,2,64
"123498",33,"1990",3,2,1,1,2,65
"123507",33,"1990",2,3,1,1,2,68
"123525",33,"1990",3,1,1,1,2,67
"123671",39,"1990",1,2,1,1,2,68
"124307",17,"1990",1,3,1,1,2,65
"124318",17,"1990",1,3,1,1,2,65
"124367",17,"1990",1,2,1,1,2,68
"124386",17,"1990",2,2,1,1,2,63
"124387",17,"1990",2,2,1,1,2,63
"124396",17,"1990",2,5,1,1,2,65
"124401",17,"1990",1,4,1,1,2,67
"124437",17,"1990",1,98,1,1,2,64
"124439",17,"1990",1,98,1,1,2,62
"124440",17,"1990",1,98,1,1,2,64
"124457",17,"1990",1,98,1,1,2,64
"124467",17,"1990",3,2,1,1,2,64
"124469",17,"1990",2,4,1,1,2,62
"124502",17,"1990",2,2,1,1,2,64
"124525",17,"1990",2,1,1,1,2,64
"124532",35,"1990",1,6,1,1,2,68
"124560",24,"1990",1,5,1,1,2,68
"124759",30,"1990",1,4,1,1,2,67
"124760",30,"1990",1,4,1,1,2,60
"124766",30,"1990",1,3,1,1,2,64
"124767",30,"1990",1,3,1,1,2,65
"124768",30,"1990",1,3,1,1,2,67
"124784",30,"1990",1,98,1,1,2,64
"124922",36,"1990",3,1,1,1,2,68
"124928",36,"1990",1,98,1,1,2,68
"125263",34,"1990",1,98,1,1,2,65
"125370",27,"1990",1,98,1,1,2,68
"125411",27,"1990",1,1,1,1,2,65
"125708",17,"1990",1,3,1,1,2,68
"125709",17,"1990",1,3,1,1,2,68
"125713",17,"1990",1,1,1,1,2,68
"125714",17,"1990",1,1,1,1,2,68
"125715",17,"1990",1,1,1,1,2,68
"125717",17,"1990",1,1,1,1,2,62
"125720",17,"1990",2,3,1,1,2,64
"125722",17,"1990",2,3,1,1,2,65
"125787",17,"1990",1,5,1,1,2,60
"125889",17,"1990",1,2,1,1,2,65
"125946",17,"1990",1,98,1,1,2,65
"125953",17,"1990",2,98,1,1,2,65
"125954",17,"1990",2,98,1,1,2,68
"125976",17,"1990",2,2,1,1,2,65
"125977",17,"1990",2,1,1,1,2,64
"126020",17,"1990",1,5,1,1,2,65
"126215",21,"1991",2,1,1,1,2,64
"126231",21,"1991",3,1,1,1,2,67
"126660",21,"1991",1,98,1,1,2,67
"126751",21,"1991",1,98,2,1,2,64
"126796",21,"1991",1,3,1,1,2,64
"126836",21,"1991",1,1,1,1,2,64
"126868",21,"1991",1,98,1,1,2,65
"126873",21,"1991",2,5,1,1,2,65
"126928",21,"1991",2,98,1,1,2,64
"126990",21,"1991",3,98,1,1,2,62
"127023",21,"1991",1,3,1,1,2,68
"127044",21,"1991",1,2,1,1,2,64
"127297",20,"1991",2,98,1,1,2,65
"127669",6,"1991",2,2,1,1,2,64
"127845",6,"1991",1,6,1,1,2,68
"128815",18,"1991",1,98,1,1,2,68
"128864",18,"1991",1,2,1,1,2,62
"128889",18,"1991",1,3,1,1,2,64
"129051",14,"1991",1,4,1,1,2,68
"129052",14,"1991",1,4,1,1,2,68
"129333",10,"1991",2,1,1,1,2,65
"129718",15,"1991",1,1,1,1,2,65
"129781",15,"1991",1,98,1,1,2,68
"129862",15,"1991",1,1,1,1,2,68
"129863",15,"1991",1,1,1,1,2,68
"129865",15,"1991",1,1,1,1,2,68
"129894",15,"1991",2,98,1,1,2,63
"129901",15,"1991",2,1,1,1,2,62
"129952",15,"1991",1,3,1,1,2,67
"130305",33,"1991",1,3,1,1,2,68
"130313",33,"1991",1,6,1,1,2,65
"130315",33,"1991",1,2,1,1,2,65
"130455",25,"1991",3,3,1,1,2,65
"131117",11,"1991",2,1,1,1,2,68
"131309",17,"1991",1,1,1,1,2,64
"131335",17,"1991",4,3,1,1,2,64
"131338",17,"1991",3,3,1,1,2,62
"131342",17,"1991",2,2,1,1,2,65
"131436",17,"1991",2,5,1,1,2,64
"131472",17,"1991",1,4,1,1,2,64
"131538",17,"1991",3,2,1,1,2,64
"131560",17,"1991",2,2,1,1,2,64
"131561",17,"1991",1,2,1,1,2,68
"131903",30,"1991",2,1,1,1,2,67
"131936",30,"1991",1,98,1,1,2,62
"132017",36,"1991",1,4,1,1,2,65
"132462",34,"1991",2,3,1,1,2,64
"132611",27,"1991",1,3,1,1,2,64
"132677",27,"1991",1,2,1,1,2,68
"132820",1,"1991",3,4,1,1,2,68
"132876",1,"1991",2,1,1,1,2,68
"132905",17,"1991",2,4,1,1,2,68
"132906",17,"1991",2,4,1,1,2,67
"132916",17,"1991",3,3,1,1,2,67
"132917",17,"1991",3,3,1,1,2,68
"132939",17,"1991",1,3,1,1,2,65
"132961",17,"1991",2,3,1,1,2,64
"132967",17,"1991",1,3,1,1,2,65
"132977",17,"1991",4,2,1,1,2,68
"133009",17,"1991",2,4,1,1,2,68
"133019",17,"1991",3,2,1,1,2,67
"133088",17,"1991",1,1,1,1,2,62
"133144",17,"1991",1,2,1,1,2,64
"133235",17,"1991",1,3,1,1,2,68
"133257",17,"1991",2,3,1,1,2,62
"133287",17,"1991",2,2,1,1,2,67
"133305",17,"1991",3,2,1,1,2,62
"133475",26,"1991",1,98,2,1,2,68
"133499",21,"1991",1,3,1,1,2,64
"133905",38,"1991",1,5,2,1,2,68
"134001",17,"1991",2,1,1,1,2,68
"134657",21,"1992",1,5,1,1,2,62
"134695",21,"1992",1,4,1,1,2,64
"134720",21,"1992",1,1,2,1,2,64
"135124",32,"1992",1,6,1,1,2,67
"135144",32,"1992",1,5,1,1,2,64
"135145",32,"1992",1,5,1,1,2,65
"135353",6,"1992",6,1,1,1,2,66
"135364",6,"1992",2,3,1,1,2,63
"135411",6,"1992",1,2,1,1,2,63
"135863",6,"1992",3,5,1,1,2,67
"135864",6,"1992",3,5,1,1,2,65
"135865",6,"1992",3,5,1,1,2,67
"135918",6,"1992",3,98,1,1,2,65
"135940",6,"1992",1,98,1,1,2,64
"136462",15,"1992",1,3,1,1,2,64
"136554",15,"1992",2,3,1,1,2,68
"136625",15,"1992",2,1,1,1,2,68
"136716",3,"1992",1,5,1,1,2,64
"136796",33,"1992",1,3,1,1,2,65
"136803",33,"1992",1,2,1,1,2,64
"136819",33,"1992",2,4,1,1,2,68
"136820",33,"1992",2,4,1,1,2,68
"136835",33,"1992",3,3,1,1,2,65
"137079",38,"1992",2,98,1,1,2,68
"137101",38,"1992",2,98,1,1,2,65
"137281",11,"1992",1,5,1,1,2,66
"137316",11,"1992",2,5,1,1,2,66
"137345",29,"1992",2,3,1,1,2,63
"137347",29,"1992",2,3,1,1,2,65
"137369",29,"1992",1,5,1,1,2,64
"137371",29,"1992",1,5,1,1,2,64
"137439",17,"1992",1,3,1,1,2,64
"137483",17,"1992",1,4,1,1,2,65
"137485",17,"1992",1,4,1,1,2,64
"137537",17,"1992",2,98,1,1,2,64
"137541",17,"1992",3,3,1,1,2,64
"137542",17,"1992",3,3,1,1,2,64
"137561",17,"1992",1,4,1,1,2,64
"137577",17,"1992",1,2,1,1,2,60
"137579",17,"1992",1,4,1,1,2,64
"137746",24,"1992",3,5,1,1,2,70
"137747",24,"1992",3,5,1,1,2,70
"137831",24,"1992",1,3,1,1,2,65
"137863",24,"1992",1,5,1,1,2,67
"137864",24,"1992",1,5,1,1,2,70
"137884",24,"1992",1,3,3,1,2,65
"137890",24,"1992",1,3,3,1,2,65
"137953",30,"1992",1,4,1,1,2,70
"137954",30,"1992",1,4,1,1,2,68
"137955",30,"1992",1,4,1,1,2,68
"137994",30,"1992",2,3,1,1,2,68
"138011",30,"1992",2,5,2,1,2,64
"138058",31,"1992",2,3,1,1,2,64
"138060",31,"1992",2,3,1,1,2,68
"138066",31,"1992",1,98,1,1,2,65
"138199",36,"1992",1,5,1,1,2,70
"138200",36,"1992",1,5,1,1,2,70
"138204",36,"1992",2,3,1,1,2,67
"138209",36,"1992",1,3,1,1,2,68
"138472",34,"1992",2,1,1,1,2,66
"138477",34,"1992",2,3,1,1,2,68
"138501",34,"1992",1,2,1,1,2,65
"138698",1,"1992",1,98,1,1,2,65
"138756",1,"1992",3,4,1,1,2,67
"138757",1,"1992",3,4,1,1,2,67
"138771",1,"1992",2,2,1,1,2,67
"138779",17,"1992",1,98,1,1,2,67
"138820",17,"1992",1,6,1,1,2,66
"138821",17,"1992",1,6,1,1,2,70
"138875",17,"1992",1,98,1,1,2,66
"138934",17,"1992",1,1,1,1,2,60
"138979",17,"1992",2,2,1,1,2,68
"139001",17,"1992",1,3,1,1,2,67
"139008",17,"1992",3,2,1,1,2,68
"139009",17,"1992",3,2,1,1,2,67
"139489",21,"1992",1,3,1,1,2,68
"139496",21,"1992",1,98,1,1,2,63
"139497",21,"1992",1,98,1,1,2,63
"139509",21,"1992",1,98,1,1,2,64
"139513",21,"1992",1,1,1,1,2,63
"139670",20,"1992",1,5,1,1,2,64
"139671",20,"1992",1,5,1,1,2,67
"139672",20,"1992",1,5,1,1,2,65
"140359",9,"1992",1,6,1,1,2,68
